run002,IndexBam,IndexBam-xv54d2pm,1461660295000.0,1461660452000.0,TCGA-A2-A0YI-01A-31D-A10M-09_IlluminaGA-DNASeq_exome_1.GL000212.1.contig.dup.bam,TCGA-A2-A0YI-01A-31D-A10M-09_IlluminaGA-DNASeq_exome_1,True,WXS,Illumina,7950097954,100,21715.81699999999
run002,IndexBam,IndexBam-xf23d2pm,1461555274000.0,1461555288000.0,TCGA-C8-A12M-10A-01D-A110-09_IlluminaGA-DNASeq_exome.GL000220.1.contig.dup.bam,TCGA-C8-A12M-10A-01D-A110-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,6932650587,100,2654.726000000001
run002,IndexBam,IndexBam-e843d2pm,1461557101000.0,1461557104000.0,5909387f786522d1bfeaf41d7ae7ace6.GL000221.1.contig.dup.bam,5909387f786522d1bfeaf41d7ae7ace6,True,WXS,Illumina,7341998047,100,2062.0939999999996
run002,IndexBam,IndexBam-frq3d2pm,1461584776000.0,1461584783000.0,TCGA-A7-A13F-11A-42D-A12Q-09_IlluminaGA-DNASeq_exome.GL000224.1.contig.dup.bam,TCGA-A7-A13F-11A-42D-A12Q-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,17368483130,100,2989.985999999999
run002,IndexBam,IndexBam-fj04d2pm,1461618683000.0,1461619602000.0,TCGA-AO-A0J2-10A-01W-A055-09_IlluminaGA-DNASeq_exome.3.contig.dup.bam,TCGA-AO-A0J2-10A-01W-A055-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,11615532489,100,39378.310999999994
run002,PicardMarkDuplicates,PicardMarkDuplicates-rls3d2pm,1461588658000.0,1461588704000.0,8b9f9dccf83b6b131668989350c210d2.contig.GL000237.1.bam,8b9f9dccf83b6b131668989350c210d2,True,WXS,Illumina,6075592723,100,6796.358000000001
run002,IndexBam,IndexBam-zut2d2pm,1461547506000.0,1461547508000.0,6be4e6fc10197d1cd01df7a813acf829.GL000200.1.contig.dup.bam,6be4e6fc10197d1cd01df7a813acf829,True,WXS,Illumina,9354529782,100,1071.7810000000002
run002,PicardMarkDuplicates,PicardMarkDuplicates-mhs3d2pm,1461588497000.0,1461588509000.0,a98e82822a02adaaaf6a7df9ddbeaaaf.contig.GL000200.1.bam,a98e82822a02adaaaf6a7df9ddbeaaaf,True,WXS,Illumina,12762168193,100,8647.578000000001
run002,PicardMarkDuplicates,PicardMarkDuplicates-8823d2pm,1461554946000.0,1461554956000.0,TCGA-A2-A0EO-10A-01W-A055-09_IlluminaGA-DNASeq_exome.contig.GL000237.1.bam,TCGA-A2-A0EO-10A-01W-A055-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,11679333697,100,7358.562999999999
run002,PicardMarkDuplicates,PicardMarkDuplicates-6bx2d2pm,1461550852000.0,1461550860000.0,7cdc56ca14dfcc0cdbf379152470a479.contig.GL000226.1.bam,7cdc56ca14dfcc0cdbf379152470a479,True,WXS,Illumina,9943477051,100,9254.683
run002,IndexBam,IndexBam-n2y3d2pm,1461603255000.0,1461603292000.0,TCGA-BH-A18U-11A-23D-A12B-09_IlluminaGA-DNASeq_exome.GL000211.1.contig.dup.bam,TCGA-BH-A18U-11A-23D-A12B-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,18281234620,100,30878.366
run002,Mutect,Mutect-sj54d2pm,1461659615000.0,1461660727000.0,365fc3d567f5535ae532d423d7831e45.4.contig.dup.bam,365fc3d567f5535ae532d423d7831e45,True,WXS,Illumina,18775281282,100,557349.5589999997
run002,Mutect,Mutect-smo3d2pm,1461581139000.0,1461581663000.0,TCGA-AN-A041-01A-11W-A050-09_IlluminaGA-DNASeq_exome_1.10.contig.dup.bam,TCGA-AN-A041-01A-11W-A050-09_IlluminaGA-DNASeq_exome_1,True,WXS,Illumina,14582017978,100,172065.955
run002,IndexBam,IndexBam-zgz3d2pm,1461614054000.0,1461614200000.0,bd94e5934fb0ace301fd42a3f055f938.GL000194.1.contig.dup.bam,bd94e5934fb0ace301fd42a3f055f938,True,WXS,Illumina,8890925527,100,25425.617999999995
run002,Mutect,Mutect-5hd3d2pm,1461568331000.0,1461569060000.0,fd2397d2b0fb437906c4d095fd3b4880.GL000193.1.contig.dup.bam,fd2397d2b0fb437906c4d095fd3b4880,True,WXS,Illumina,6789761440,100,288719.85800000007
run002,Mutect,Mutect-gbn3d2pm,1461578700000.0,1461579184000.0,47251603051ce931bf60e958bd4eacac.6.contig.dup.bam,47251603051ce931bf60e958bd4eacac,True,WXS,Illumina,11210552852,100,231937.06900000022
run002,IndexBam,IndexBam-3bv2d2pm,1461549967000.0,1461549989000.0,TCGA-B6-A0WY-01A-11D-A10G-09_IlluminaGA-DNASeq_exome_1.9.contig.dup.bam,TCGA-B6-A0WY-01A-11D-A10G-09_IlluminaGA-DNASeq_exome_1,True,WXS,Illumina,10502351842,100,1667.8679999999997
run002,IndexBam,IndexBam-zy14d2pm,1461631914000.0,1461632148000.0,de8a512cfedc20be67862cdd7e0dae80.11.contig.dup.bam,de8a512cfedc20be67862cdd7e0dae80,True,WXS,Illumina,5042168220,100,17321.334
run002,PicardMarkDuplicates,PicardMarkDuplicates-lb14d2pm,1461629504000.0,1461631890000.0,d4e4f0321e3dfa981957f73a8a8aea7a.contig.15.bam,d4e4f0321e3dfa981957f73a8a8aea7a,True,WXS,Illumina,15476777923,100,150314.617
run002,PicardMarkDuplicates,PicardMarkDuplicates-6n13d2pm,1461554129000.0,1461554177000.0,TCGA-D8-A145-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome.contig.GL000193.1.bam,TCGA-D8-A145-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,9530182813,100,7720.589999999997
run002,IndexBam,IndexBam-c4v2d2pm,1461549614000.0,1461549632000.0,TCGA-BH-A0HI-01A-11D-A099-09_IlluminaGA-DNASeq_exome.GL000236.1.contig.dup.bam,TCGA-BH-A0HI-01A-11D-A099-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,8716773813,100,1878.8029999999994
run002,Mutect,Mutect-9xc3d2pm,1461568231000.0,1461568780000.0,6be4e6fc10197d1cd01df7a813acf829.6.contig.dup.bam,6be4e6fc10197d1cd01df7a813acf829,True,WXS,Illumina,9354529782,100,175246.02800000005
run002,Mutect,Mutect-61o3d2pm,1461580782000.0,1461581087000.0,a37153e0f7b36e8544d4d8035fd426e9.5.contig.dup.bam,a37153e0f7b36e8544d4d8035fd426e9,True,WXS,Illumina,5941199627,100,145353.61200000014
run002,IndexBam,IndexBam-ajh3d2pm,1461572655000.0,1461572733000.0,c2847107bec2f9bda0e7e724e2ac8492.10.contig.dup.bam,c2847107bec2f9bda0e7e724e2ac8492,True,WXS,Illumina,20031551691,100,3773.2860000000005
run002,PicardMarkDuplicates,PicardMarkDuplicates-jlu3d2pm,1461595520000.0,1461595743000.0,0c4382a69565fa6580c8a4478470e58b.contig.GL000234.1.bam,0c4382a69565fa6580c8a4478470e58b,True,WXS,Illumina,19100342080,100,51380.933000000005
run002,IndexBam,IndexBam-uv24d2pm,1461638947000.0,1461639003000.0,TCGA-B6-A0RU-10A-01D-A099-09_IlluminaGA-DNASeq_exome.GL000232.1.contig.dup.bam,TCGA-B6-A0RU-10A-01D-A099-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,10569725441,100,22712.523999999998
run002,IndexBam,IndexBam-8zf3d2pm,1461571257000.0,1461571284000.0,b6f74717afa0ee307706412bea649cbc.6.contig.dup.bam,b6f74717afa0ee307706412bea649cbc,True,WXS,Illumina,10232083043,100,2199.7459999999996
run002,Mutect,Mutect-lkl3d2pm,1461576318000.0,1461577521000.0,TCGA-B6-A0IB-01A-11W-A050-09_IlluminaGA-DNASeq_exome_1.12.contig.dup.bam,TCGA-B6-A0IB-01A-11W-A050-09_IlluminaGA-DNASeq_exome_1,True,WXS,Illumina,13485365796,100,435984.86300000024
run002,IndexBam,IndexBam-d464d2pm,1461661485000.0,1461661524000.0,74b533a759b5d220b4c986fffdc677b0.GL000246.1.contig.dup.bam,74b533a759b5d220b4c986fffdc677b0,True,WXS,Illumina,7591105105,100,19481.062
run002,Mutect,Mutect-juy3d2pm,1461608283000.0,1461609501000.0,b01d1831ce6dc27633173eeaffe449b2.GL000197.1.contig.dup.bam,b01d1831ce6dc27633173eeaffe449b2,True,WXS,Illumina,5726662678,100,705287.599
run002,IndexBam,IndexBam-rfz2d2pm,1461552095000.0,1461552136000.0,eebbad68f3bd3ebaa48458f291bf0845.GL000224.1.contig.dup.bam,eebbad68f3bd3ebaa48458f291bf0845,True,WXS,Illumina,3884994004,100,2765.8850000000007
run002,PicardMarkDuplicates,PicardMarkDuplicates-hnn3d2pm,1461578941000.0,1461579162000.0,TCGA-AO-A0JI-01A-21W-A100-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome.contig.GL000200.1.bam,TCGA-AO-A0JI-01A-21W-A100-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome,True,WXS,Illumina,13278003103,100,23481.535000000018
run002,IndexBam,IndexBam-ge53d2pm,1461558785000.0,1461558863000.0,TCGA-AO-A0J7-10A-01W-A055-09_IlluminaGA-DNASeq_exome.10.contig.dup.bam,TCGA-AO-A0J7-10A-01W-A055-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,14421226849,100,3477.980999999999
run002,IndexBam,IndexBam-ry14d2pm,1461631881000.0,1461633436000.0,d4e4f0321e3dfa981957f73a8a8aea7a.11.contig.dup.bam,d4e4f0321e3dfa981957f73a8a8aea7a,True,WXS,Illumina,15476777923,100,41589.03700000001
run002,Strelka,Strelka-vpv3d2pm,1461599276000.0,1461600325000.0,a98e82822a02adaaaf6a7df9ddbeaaaf.15.contig.dup.bam,a98e82822a02adaaaf6a7df9ddbeaaaf,True,WXS,Illumina,12762168193,100,73804.46000000002
run002,IndexBam,IndexBam-a344d2pm,1461651852000.0,1461652369000.0,52b2b291307e80ca0ab62178e02796df.13.contig.dup.bam,52b2b291307e80ca0ab62178e02796df,True,WXS,Illumina,7206230638,100,13213.215000000004
run002,PicardMarkDuplicates,PicardMarkDuplicates-48a4d2pm,1461682754000.0,1461684690000.0,364a93505638be79459805be931e2623.contig.1.bam,364a93505638be79459805be931e2623,True,WXS,Illumina,11429089227,100,39991.689000000006
run002,IndexBam,IndexBam-0074d2pm,1461666350000.0,1461666394000.0,cefdff753dcdbce094ee16384b20739b.GL000208.1.contig.dup.bam,cefdff753dcdbce094ee16384b20739b,True,WXS,Illumina,14550255464,100,31899.707
run002,PicardMarkDuplicates,PicardMarkDuplicates-j724d2pm,1461633466000.0,1461633713000.0,1fe5a0ab9f2482a2637acae8493fc9e4.contig.GL000200.1.bam,1fe5a0ab9f2482a2637acae8493fc9e4,True,WXS,Illumina,8389491917,100,31674.48099999999
run002,PicardMarkDuplicates,PicardMarkDuplicates-3xu3d2pm,1461597899000.0,1461598405000.0,TCGA-E2-A1B4-10A-01D-A12Q-09_IlluminaGA-DNASeq_exome.contig.5.bam,TCGA-E2-A1B4-10A-01D-A12Q-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,13333007353,100,14771.388000000012
run002,IndexBam,IndexBam-grx2d2pm,1461551172000.0,1461551196000.0,TCGA-BH-A0RX-01A-21D-A099-09_IlluminaGA-DNASeq_exome.GL000193.1.contig.dup.bam,TCGA-BH-A0RX-01A-21D-A099-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,8205529937,100,3796.830000000001
run002,Strelka,Strelka-6dx3d2pm,1461600936000.0,1461602053000.0,TCGA-E2-A153-01A-12D-A12B-09_IlluminaGA-DNASeq_exome.GL000211.1.contig.dup.bam,TCGA-E2-A153-01A-12D-A12B-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,17410883608,100,240555.58400000003
run002,PicardMarkDuplicates,PicardMarkDuplicates-5ne3d2pm,1461569861000.0,1461569913000.0,7358a7b43a3ad3e06f4902ef10d29d5e.contig.GL000226.1.bam,7358a7b43a3ad3e06f4902ef10d29d5e,True,WXS,Illumina,8228185781,100,7614.634999999999
run002,Mutect,Mutect-chb3d2pm,1461565927000.0,1461566530000.0,TCGA-BH-A0HI-01A-11D-A099-09_IlluminaGA-DNASeq_exome.1.contig.dup.bam,TCGA-BH-A0HI-01A-11D-A099-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,8716773813,100,281436.8559999998
run002,IndexBam,IndexBam-us43d2pm,1461557824000.0,1461557830000.0,d4296c4478eea63b97588e29fdbf0db2.8.contig.dup.bam,d4296c4478eea63b97588e29fdbf0db2,True,WXS,Illumina,7225177293,100,2181.998
run002,Mutect,Mutect-u5b3d2pm,1461565789000.0,1461566547000.0,93b27e4783c418b44b0754fbc5dab777.4.contig.dup.bam,93b27e4783c418b44b0754fbc5dab777,True,WXS,Illumina,11274779548,100,189826.031
run002,IndexBam,IndexBam-h0v3d2pm,1461597965000.0,1461598212000.0,98cc2061877864443e34ea3167f4cecd.GL000198.1.contig.dup.bam,98cc2061877864443e34ea3167f4cecd,True,WXS,Illumina,11293825146,100,18096.39
run002,IndexBam,IndexBam-jkc3d2pm,1461566867000.0,1461566895000.0,e6dd5ed5dc7c03afdb725b89f00b323a.21.contig.dup.bam,e6dd5ed5dc7c03afdb725b89f00b323a,True,WXS,Illumina,5935659529,100,3171.388000000001
run002,PicardMarkDuplicates,PicardMarkDuplicates-qf24d2pm,1461635101000.0,1461635577000.0,TCGA-C8-A138-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome.contig.19.bam,TCGA-C8-A138-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,9314467745,100,32834.032000000014
run002,IndexBam,IndexBam-rxh3d2pm,1461572685000.0,1461572702000.0,647436aeabadf40b47bfc63690a8505c.2.contig.dup.bam,647436aeabadf40b47bfc63690a8505c,True,WXS,Illumina,5111191394,100,2769.8070000000002
run002,Mutect,Mutect-bj44d2pm,1461655192000.0,1461657356000.0,TCGA-AO-A0J2-01A-11W-A050-09_IlluminaGA-DNASeq_exome.1.contig.dup.bam,TCGA-AO-A0J2-01A-11W-A050-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,12443413675,100,680187.1790000001
run002,IndexBam,IndexBam-z0c3d2pm,1461566496000.0,1461566517000.0,01218e1cd1b806450e6954adedb202b1.GL000211.1.contig.dup.bam,01218e1cd1b806450e6954adedb202b1,True,WXS,Illumina,19560913302,100,3747.0969999999998
run002,PicardMarkDuplicates,PicardMarkDuplicates-2174d2pm,1461666492000.0,1461666886000.0,d6fcb5adecaa56b17febd386c232a388.contig.20.bam,d6fcb5adecaa56b17febd386c232a388,True,WXS,Illumina,9790825868,100,28669.399000000005
run002,PicardMarkDuplicates,PicardMarkDuplicates-5ht3d2pm,1461590579000.0,1461590611000.0,TCGA-BH-A0H0-10A-01W-A071-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome.contig.GL000204.1.bam,TCGA-BH-A0H0-10A-01W-A071-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome,True,WXS,Illumina,10910770545,100,9381.566999999997
run002,PicardMarkDuplicates,PicardMarkDuplicates-j5u3d2pm,1461592658000.0,1461592953000.0,67523fa77e61fd43d716d49f59d77981.contig.8.bam,67523fa77e61fd43d716d49f59d77981,True,WXS,Illumina,9334159567,100,9094.393000000004
run002,Mutect,Mutect-d7a3d2pm,1461564716000.0,1461565032000.0,TCGA-AR-A0TP-01A-11D-A099-09_IlluminaGA-DNASeq_exome.10.contig.dup.bam,TCGA-AR-A0TP-01A-11D-A099-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,7562542799,100,160550.58300000004
run002,PicardMarkDuplicates,PicardMarkDuplicates-cl94d2pm,1461680271000.0,1461681159000.0,0b00c4ec64517c3b2e989416a86fe716.contig.16.bam,0b00c4ec64517c3b2e989416a86fe716,True,WXS,Illumina,4899273520,100,28493.174
run002,Strelka,Strelka-apj3d2pm,1461574086000.0,1461574446000.0,TCGA-B6-A0IK-01A-12W-A071-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome.GL000233.1.contig.dup.bam,TCGA-B6-A0IK-01A-12W-A071-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome,True,WXS,Illumina,12035939662,100,34995.12400000001
run002,PicardMarkDuplicates,PicardMarkDuplicates-9224d2pm,1461632956000.0,1461633103000.0,TCGA-A2-A0D4-01A-11W-A019-09_IlluminaGA-DNASeq_exome.contig.GL000198.1.bam,TCGA-A2-A0D4-01A-11W-A019-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,10002846598,100,32423.373000000018
run002,PicardMarkDuplicates,PicardMarkDuplicates-tb04d2pm,1461617593000.0,1461617822000.0,7f79f58bf7027a6b9d162d13662ef250.contig.GL000195.1.bam,7f79f58bf7027a6b9d162d13662ef250,True,WXS,Illumina,13657897177,100,44118.625
run002,Mutect,Mutect-g7p3d2pm,1461581681000.0,1461582552000.0,aca66be7290b0b67c61c010055c3d0b1.3.contig.dup.bam,aca66be7290b0b67c61c010055c3d0b1,True,WXS,Illumina,10029481540,100,329692.452
run002,IndexBam,IndexBam-mdz2d2pm,1461552042000.0,1461552110000.0,b35db39ccd0f82830aa02ac185b5b1be.GL000224.1.contig.dup.bam,b35db39ccd0f82830aa02ac185b5b1be,True,WXS,Illumina,16402896469,100,9817.921
run002,Mutect,Mutect-y493d2pm,1461563188000.0,1461563711000.0,TCGA-B6-A0RQ-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome.GL000199.1.contig.dup.bam,TCGA-B6-A0RQ-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,11785995562,100,206182.63399999996
run002,IndexBam,IndexBam-4a13d2pm,1461553844000.0,1461553873000.0,d486208cba685bf14b176482d6c08ca2.GL000228.1.contig.dup.bam,d486208cba685bf14b176482d6c08ca2,True,WXS,Illumina,11899462087,100,3425.3500000000004
run002,IndexBam,IndexBam-l394d2pm,1461674436000.0,1461674679000.0,TCGA-BH-A18G-10A-01D-A12B-09_IlluminaGA-DNASeq_exome.GL000232.1.contig.dup.bam,TCGA-BH-A18G-10A-01D-A12B-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,14160052284,100,28882.92699999999
run002,Mutect,Mutect-71q3d2pm,1461582190000.0,1461583398000.0,TCGA-AN-A04C-01A-21W-A050-09_IlluminaGA-DNASeq_exome_1.1.contig.dup.bam,TCGA-AN-A04C-01A-21W-A050-09_IlluminaGA-DNASeq_exome_1,True,WXS,Illumina,12086074512,100,465275.97800000024
run002,IndexBam,IndexBam-yre3d2pm,1461569882000.0,1461569909000.0,7358a7b43a3ad3e06f4902ef10d29d5e.GL000249.1.contig.dup.bam,7358a7b43a3ad3e06f4902ef10d29d5e,True,WXS,Illumina,8228185781,100,2665.8449999999993
run002,Mutect,Mutect-ka54d2pm,1461658064000.0,1461659495000.0,TCGA-C8-A138-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome.12.contig.dup.bam,TCGA-C8-A138-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,9314467745,100,682216.5630000002
run002,PicardMarkDuplicates,PicardMarkDuplicates-vb64d2pm,1461662576000.0,1461662815000.0,1c1b9e93117c337ad90c181fcbcf26ab.contig.GL000237.1.bam,1c1b9e93117c337ad90c181fcbcf26ab,True,WXS,Illumina,11818132392,100,43636.827
run002,Mutect,Mutect-mav3d2pm,1461599273000.0,1461599932000.0,TCGA-A8-A09I-01A-22W-A050-09_IlluminaGA-DNASeq_exome.9.contig.dup.bam,TCGA-A8-A09I-01A-22W-A050-09_IlluminaGA-DNASeq_exome,True,WXS,Illumina,13263017168,100,329900.9990000001
run002,Strelka,Strelka-j2b3d2pm,1461565789000.0,1461566147000.0,93b27e4783c418b44b0754fbc5dab777.GL000217.1.contig.dup.bam,93b27e4783c418b44b0754fbc5dab777,True,WXS,Illumina,11274779548,100,36246.27
run002,Strelka,Strelka-4z74d2pm,1461668179000.0,1461669421000.0,4ac511704292fd8f4a9b568dac0424e4.8.contig.dup.bam,4ac511704292fd8f4a9b568dac0424e4,True,WXS,Illumina,11093117326,100,85360.02000000002
run002,IndexBam,IndexBam-1tu2d2pm,1461549041000.0,1461549043000.0,75cba44684b6421ba90607620f8c1c13.GL000208.1.contig.dup.bam,75cba44684b6421ba90607620f8c1c13,True,WXS,Illumina,7636973611,100,2426.0239999999994
